23.546944,87.291306,21:55:26,02-01-2019,233,596,803,0.07,43,34.02,39.5,216.91
23.546944,87.291306,21:55:27,02-01-2019,233,596,803,0.07,46,33.65,39.5,217.41
23.546944,87.291306,21:55:28,02-01-2019,215,594,784,0.07,47,33.84,39.5,219.91
23.546944,87.291306,21:55:29,02-01-2019,215,594,784,0.07,54,32.74,39.5,219.72
23.546944,87.291306,21:55:31,02-01-2019,224,608,790,0.07,49,33.1,39.5,220.41
23.546944,87.291306,21:55:32,02-01-2019,224,612,793,0.07,47,33.1,39.5,220.5
23.546944,87.291306,21:55:33,02-01-2019,229,618,808,0.07,49,33.1,39.5,222.19
23.546944,87.291306,21:55:34,02-01-2019,229,618,808,0.07,54,33.1,39.5,221.5
23.546944,87.291306,21:55:36,02-01-2019,236,666,838,0.08,49,32.56,39.5,223.13
23.546944,87.291306,21:55:37,02-01-2019,236,668,840,0.07,49,32.2,39.5,223.16
23.546944,87.291306,21:55:38,02-01-2019,234,668,837,0.07,52,32.2,39.5,223.13
23.546944,87.291306,21:55:39,02-01-2019,234,668,837,0.07,43,32.02,39.5,225.28
23.546944,87.291306,21:55:41,02-01-2019,233,672,850,0.07,50,32.2,39.5,224.13
23.546944,87.291306,21:55:42,02-01-2019,232,674,859,0.08,54,32.38,39.5,225.56
23.546944,87.291306,21:55:43,02-01-2019,232,676,861,0.07,43,32.38,39.5,225.13
23.546944,87.291306,21:55:44,02-01-2019,232,676,861,0.08,45,32.56,39.5,225.88
23.546944,87.291306,21:55:46,02-01-2019,224,672,865,0.07,46,34.02,39.5,224.91
23.546944,87.291306,21:55:47,02-01-2019,228,672,864,0.07,51,34.39,39.5,225.53
23.546944,87.291306,21:55:48,02-01-2019,230,672,860,0.07,45,34.39,39.5,226.56
23.546944,87.291306,21:55:49,02-01-2019,230,672,860,0.07,45,34.39,39.5,226.06
23.546944,87.291306,21:55:51,02-01-2019,234,668,845,0.07,54,35.14,39.5,226.78
23.546944,87.291306,21:55:52,02-01-2019,238,670,851,0.07,56,34.96,39.5,226.72
23.546944,87.291306,21:55:53,02-01-2019,238,672,847,0.07,54,33.28,39.5,227.59
23.546944,87.291306,21:55:54,02-01-2019,238,672,847,0.07,54,33.47,39.5,228.75
23.546944,87.291306,21:55:56,02-01-2019,225,668,860,0.08,52,33.65,39.5,227.91
23.546944,87.291306,21:55:57,02-01-2019,227,664,858,0.08,47,33.47,39.5,228.75
